total_logons,unique_devices_logon,weekend_logons,after_hours_logons,avg_logon_hour,std_logon_hour,total_emails_sent,unique_recipients,avg_email_size,total_email_size,max_email_size,after_hours_emails,total_file_ops,unique_files,unique_devices_file,files_to_removable,files_from_removable,after_hours_file_ops,total_device_events,unique_devices_used,accessed_decoy
164,16,0,0,12.268292682926829,3.2730495732425418,464,226,249990.2047413793,115995455,8210912,0,102.0,46.0,1.0,26.0,59.0,0.0,32.0,1.0,1
172,19,0,0,12.633720930232558,3.7054759688308274,277,135,675011.21299639,186978106,8427651,0,23.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1
141,1,2,33,10.865248226950355,3.869698877461782,88,60,724635.2045454546,63767898,5926623,0,356.0,183.0,1.0,91.0,234.0,1.0,1135.0,1.0,1
135,1,0,23,12.014814814814814,3.9341315208899,445,223,520001.18876404496,231400529,6702888,2,22.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,0,12.45360824742268,4.52313639929175,31,22,443414.0967741936,13745837,3175135,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.969072164948454,5.048625242428672,29,24,542256.448275862,15725437,9216520,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143,5,0,0,11.986013986013987,3.4211150764042118,27,21,411329.77777777775,11105904,4014429,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
134,2,0,24,12.037313432835822,3.917200773641964,83,47,592254.1686746988,49157096,6837136,0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
130,1,0,20,11.592307692307692,3.490177032550787,31,25,187500.12903225806,5812504,1781785,1,888.0,361.0,1.0,268.0,536.0,0.0,521.0,1.0,1
166,19,0,54,11.680722891566266,4.511317964552153,454,222,541131.526431718,245673713,8344247,49,587.0,236.0,1.0,174.0,246.0,24.0,144.0,1.0,1
97,1,0,21,11.536082474226804,4.0570459688210505,277,170,699960.6967509026,193889113,8927317,8,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
141,3,40,38,12.035460992907801,4.572294434210295,437,181,366221.63844393595,160038856,7604091,2,20.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,91,67,394266.26373626373,35878230,5882945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180,17,9,54,12.36111111111111,4.524006590406721,33,26,1046267.2424242424,34526819,10561495,3,269.0,137.0,1.0,86.0,149.0,17.0,287.0,1.0,1
138,1,0,0,12.195652173913043,3.4405454830883455,31,22,356479.1935483871,11050855,2817975,0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
134,1,0,58,12.791044776119403,4.835760628393726,91,70,697250.6813186813,63449812,5349032,1,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1
134,1,0,0,12.216417910447761,3.4929831710244836,30,24,1045418.8666666667,31362566,8054934,0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
133,1,0,0,12.511278195488721,3.8936944778927476,273,158,714411.5384615385,195034350,6699574,0,20.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,277,157,258763.63176895306,71677526,5104583,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
168,17,0,0,12.511904761904763,3.7384362148086407,279,147,458324.3369175627,127872490,5945575,0,127.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.45360824742268,4.52313639929175,270,174,309084.51851851854,83452820,9715117,0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
133,1,0,49,11.8796992481203,4.327567715600241,278,182,672300.464028777,186899529,7809052,9,48.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,49,12.010309278350515,5.5668191945685805,263,174,350854.83269961976,92274821,8315845,52,8.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,47,11.505154639175258,4.53946516522093,545,362,367425.61834862386,200246962,8847425,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,51,12.463917525773196,5.551016903216366,259,162,471223.11583011586,122046787,7590045,27,22.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1
389,143,0,247,11.2853470437018,7.54459704234177,341,229,313393.7331378299,106867263,6541652,0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.948453608247423,5.025707110324166,270,174,426051.15925925924,115033813,7377057,37,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,20,11.556701030927835,4.056807735576882,278,167,544039.309352518,151242928,8361147,2,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
163,1,31,60,12.226993865030675,4.769114385132805,389,225,459833.6915167095,178875306,8029811,26,74.0,42.0,1.0,14.0,27.0,2.0,157.0,1.0,1
157,5,3,36,12.51592356687898,4.880107574924807,84,59,407707.8333333333,34247458,7711610,1,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,49,10.958762886597938,4.0205656882593335,266,158,554413.57518797,147474011,6659928,43,11.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,1
168,15,1,57,11.375,3.9830291184077256,538,291,644696.6765799257,346846812,8741530,74,447.0,155.0,1.0,84.0,122.0,59.0,132.0,1.0,1
97,1,0,49,11.463917525773196,4.5347313768065485,91,67,697018.5714285715,63428690,7325585,7,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
149,3,0,8,12.302013422818792,4.1209823972855695,32,21,178260.375,5704332,1515100,1,190.0,106.0,1.0,55.0,118.0,0.0,265.0,1.0,1
96,1,0,0,13.5,4.523622209550312,269,169,469903.5055762082,126404043,6883661,0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
115,1,18,0,13.017391304347827,4.620667926001594,361,181,172787.85595567868,62376416,4733086,0,2474.0,602.0,1.0,845.0,1430.0,0.0,1245.0,1.0,1
97,1,0,49,11.45360824742268,4.52313639929175,416,247,303229.42067307694,126143439,8011230,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,97,12.938144329896907,6.030848532389,277,148,538096.4332129963,149052712,10056885,18,13.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,49,11.948453608247423,5.025707110324166,269,164,138928.6654275093,37371811,5460417,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137,1,40,0,12.963503649635037,5.0182149965724685,133,93,194883.95488721805,25919566,3241797,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
133,1,0,0,12.18796992481203,3.4797038709337986,279,150,467898.0465949821,130543555,8654788,0,22.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.989690721649485,4.597315442554548,279,174,214245.49103942653,59774492,9320114,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
137,1,0,22,12.043795620437956,3.8403213199255606,274,173,632058.598540146,173184056,6485870,1,27.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1
131,1,0,49,11.549618320610687,3.9481519346846423,272,184,474255.23529411765,128997424,6541895,28,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
133,1,0,22,12.38345864661654,4.405096573961627,453,232,732196.9845474614,331685234,8164316,2,21.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,24,12.02061855670103,4.607465367574895,523,275,353911.21797323134,185095567,5900231,9,63.0,44.0,1.0,20.0,30.0,0.0,32.0,1.0,1
97,1,0,49,11.45360824742268,4.52313639929175,413,233,420466.9685230024,173652858,7948615,84,22.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,23,11.515463917525773,4.077666310888538,279,175,481013.90681003587,134202880,6823832,3,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,276,195,246715.65217391305,68093520,3966344,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
134,1,0,0,12.074626865671641,3.4632916362137762,276,171,525986.9782608695,145172406,11017266,0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.443298969072165,5.528277821356584,279,184,596707.2974910394,166481336,10301535,51,12.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,1
136,1,0,0,12.073529411764707,3.431083087697542,31,24,676416.5806451613,20968914,7561502,0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
96,1,0,0,13.5,4.523622209550312,277,164,453868.18050541513,125721486,6841598,0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,11.958762886597938,4.0205656882593335,86,65,398042.5232558139,34231657,5037971,0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
131,1,0,49,11.587786259541986,3.939680246704202,89,70,490555.44943820225,43659435,4400521,6,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,23,11.010309278350515,3.5692402475901206,267,192,356092.7902621723,95076775,7261004,8,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,18,12.072164948453608,4.535157620102664,270,158,211329.44814814813,57058951,5964678,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,10.958762886597938,4.0205656882593335,263,165,414760.40684410644,109081987,7551505,25,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,30,21,755828.9333333333,22674868,5152717,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
123,1,3,50,11.414634146341463,5.899328704889453,274,174,491277.70437956206,134610091,8743218,1,2018.0,561.0,1.0,664.0,1156.0,76.0,1124.0,1.0,1
97,1,0,49,11.463917525773196,4.5347313768065485,277,169,364710.4151624549,101024785,10229945,9,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,11.958762886597938,4.0205656882593335,273,162,269337.73992673995,73529203,6416679,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,48,13.443298969072165,5.528277821356584,341,122,786806.8709677419,268301143,7728348,32,35.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,20,12.505154639175258,5.014819104705669,456,297,295662.34210526315,134822028,9319747,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
146,5,0,20,12.335616438356164,4.221909026054403,31,23,578026.0322580645,17918807,3758460,0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,268,177,315965.8843283582,84678857,5276476,0,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
166,17,0,0,12.614457831325302,3.7669417715611466,30,22,674020.8333333334,20220625,7773507,0,493.0,189.0,1.0,158.0,283.0,0.0,150.0,1.0,1
97,1,0,49,12.443298969072165,5.528277821356584,88,68,424236.6477272727,37332825,5338908,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,20,12.597938144329897,5.106490546791147,279,161,467630.5483870968,130468923,6808061,5,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,11.958762886597938,4.0205656882593335,538,352,495565.6524163569,266614321,7472519,0,20.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.948453608247423,5.025707110324166,311,189,193364.40192926046,60136329,7172807,51,7.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,48,12.948453608247423,5.545965376628571,278,174,304323.41007194243,84601908,4642270,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.45360824742268,4.52313639929175,271,133,280503.63837638375,76016486,6744501,19,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
135,1,0,0,12.474074074074075,3.870727552478585,31,21,901786.1612903225,27955371,6090884,0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,11.97938144329897,4.043975409594136,442,271,231427.9253393665,102291143,7749936,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.45360824742268,4.52313639929175,91,63,243035.13186813187,22116197,6629832,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137,1,40,0,12.985401459854014,4.555193224835373,390,206,308312.6641025641,120241939,6929030,0,2714.0,732.0,1.0,898.0,1552.0,0.0,1570.0,1.0,1
97,1,0,52,12.474226804123711,5.562322625458785,266,158,532783.8609022556,141720507,7562176,24,23.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.45360824742268,4.52313639929175,465,289,612206.91827957,284676217,10874787,0,37.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,21,11.54639175257732,4.067197588012078,430,261,223608.46976744186,96151642,11243648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
195,5,56,69,11.046153846153846,3.3999580162542933,385,172,302409.8831168831,116427805,7459082,28,61.0,13.0,1.0,0.0,0.0,7.0,0.0,0.0,1
97,1,0,51,12.484536082474227,5.55298981417116,279,193,243879.86379928316,68042482,5532070,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,0,12.948453608247423,5.025707110324166,432,246,258275.0162037037,111574807,6639552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
136,1,0,0,12.801470588235293,4.289211017737888,421,247,435433.0498812352,183317314,8963518,0,63.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,11.958762886597938,4.0205656882593335,257,170,338787.77431906614,87068458,5760640,0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,23,11.969072164948454,4.535631176784693,253,158,253540.76679841898,64145814,8932547,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,10.463917525773196,3.517994977226917,278,183,384119.2338129496,106785147,9659239,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,0,11.958762886597938,4.0205656882593335,415,269,714738.8481927711,296616622,8640621,0,41.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1
143,6,0,0,12.41958041958042,3.81326924802377,269,143,429209.02602230484,115457228,8856040,0,72.0,39.0,1.0,20.0,34.0,0.0,50.0,1.0,1
151,5,0,11,12.76158940397351,4.59232491485743,34,22,1006407.4117647059,34217852,4635813,2,108.0,60.0,1.0,23.0,56.0,0.0,54.0,1.0,1
97,1,0,23,12.525773195876289,5.097165845482899,274,174,163406.8503649635,44773477,2781793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,0,12.45360824742268,4.52313639929175,29,25,1046661.5862068966,30353186,5427784,0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
153,1,3,19,12.281045751633988,5.032078042471579,276,174,389877.03985507245,107606063,10247243,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.948453608247423,5.025707110324166,463,278,424706.7624190065,196639231,6796673,41,20.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,1,12.958762886597938,5.037189870050718,89,62,404379.34831460676,35989762,10440705,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,0,12.948453608247423,5.025707110324166,93,71,617250.4086021505,57404288,9249431,0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,421,249,356043.3016627078,149894230,8963518,0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
129,6,22,63,9.922480620155039,3.910347656980081,394,213,281543.9847715736,110928330,8554517,82,22.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,1
99,2,0,49,11.515151515151516,4.497989656079332,274,108,659647.9270072993,180743532,6508151,16,169.0,90.0,1.0,44.0,88.0,4.0,251.0,1.0,1
157,5,0,38,13.369426751592357,4.766720401620854,401,211,375992.1620947631,150772857,7495457,16,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
191,5,33,18,11.806282722513089,4.315109598372107,561,327,403793.08021390374,226527918,7599668,0,2629.0,636.0,1.0,893.0,1484.0,6.0,1433.0,1.0,1
133,1,0,20,12.045112781954888,3.9077713202961766,89,62,502385.30337078654,44712292,6185265,0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
70,1,0,15,12.5,4.989118594283571,447,285,286827.58165548096,128211929,10322036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131,1,0,18,12.083969465648854,3.947809846443451,271,177,465873.44280442805,126251703,8299818,1,433.0,178.0,1.0,108.0,182.0,7.0,159.0,1.0,1
97,1,0,24,12.0,4.587119648174295,458,303,477975.89956331876,218912962,10525680,19,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
133,1,0,49,11.518796992481203,3.8878238513832937,89,56,650595.8651685393,57903032,8929786,13,19.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,27,11.969072164948454,4.6175697257130075,440,285,364285.10454545455,160285446,7806891,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
185,12,51,96,11.772972972972973,5.9684245540070515,43,29,1115040.8139534884,47946755,9625210,6,17.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,1
159,1,1,74,12.037735849056604,5.563086740441983,278,160,435751.5575539568,121138933,6586963,18,334.0,138.0,1.0,65.0,148.0,3.0,172.0,1.0,1
97,1,0,49,10.958762886597938,4.0205656882593335,29,22,738230.9655172414,21408698,6055105,4,5.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,22,12.45360824742268,5.004207851391793,31,26,579913.3548387097,17977314,7648635,1,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,12.0,5.473420624557676,453,274,280592.2715231788,127108299,6373448,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152,8,0,50,12.269736842105264,4.551355805184719,309,179,422070.5598705502,130419803,5519946,24,12.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,269,173,289071.93680297397,77760351,9855514,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,25,12.45360824742268,5.066270444807627,279,154,276337.8064516129,77098248,7680983,2,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
60,1,0,0,12.5,4.537975356806497,28,20,889949.3214285715,24918581,8421541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137,1,0,69,13.087591240875913,5.128459309628083,31,27,1461729.935483871,45313628,4556510,6,483.0,246.0,1.0,153.0,281.0,38.0,394.0,1.0,1
97,1,0,49,11.969072164948454,5.048625242428671,430,201,341388.71860465116,146797149,7233069,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
272,27,80,71,11.316176470588236,4.506988760613944,121,87,582416.7355371901,70472425,5529739,1,49.0,30.0,1.0,7.0,20.0,1.0,76.0,1.0,1
135,1,0,49,11.866666666666667,4.2895221179054435,278,135,710133.6043165468,197417142,11446228,25,14.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,19,12.041237113402062,4.525201482100907,272,183,435902.4080882353,118565455,7728591,4,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,93,72,333123.2150537634,30980459,5882945,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.938144329896907,5.016253650612699,270,164,562448.3222222222,151861047,7596345,0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1
101,3,0,0,13.099009900990099,4.982980936136622,440,290,249233.34772727272,109662673,8190313,0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
143,5,0,24,11.909090909090908,3.8123392894487393,268,152,520729.9029850746,139555614,5760708,4,24.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
165,18,0,50,12.315151515151515,4.4949918752552245,90,61,521430.31111111114,46928728,4518274,1,612.0,316.0,1.0,179.0,316.0,28.0,405.0,1.0,1
97,1,0,49,10.463917525773196,4.514010263589773,261,174,313699.8888888889,81875671,9209785,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,48,13.938144329896907,5.493963416388805,31,26,586125.7096774194,18169897,5927552,3,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.948453608247423,5.025707110324166,465,277,346169.7827956989,160968949,7923162,54,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
140,4,0,21,12.571428571428571,4.379715928409773,420,246,461003.7880952381,193621591,8042607,2,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,23,12.041237113402062,4.607325520690745,274,175,221652.2919708029,60732728,3714063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
408,136,0,227,11.176470588235293,7.548254938938628,340,217,441898.5294117647,150245500,10140590,0,140.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1
132,1,0,49,11.719696969696969,4.8932332056812475,275,132,451922.4618181818,124278677,7068718,16,15.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1
158,12,0,29,13.556962025316455,4.1431297915810354,90,61,678585.7555555556,61072718,6847120,3,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,12.443298969072165,5.528277821356584,265,142,376965.679245283,99895905,6608319,17,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,24,12.010309278350515,4.597315442554547,275,167,438536.17818181816,120597449,8495386,3,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
159,13,0,52,12.446540880503145,4.573794091248642,269,139,607967.1635687732,163543167,8176262,2,380.0,159.0,1.0,125.0,201.0,0.0,151.0,1.0,1
97,1,0,49,11.010309278350515,4.078640616473891,93,67,266136.3333333333,24750679,5148209,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,12.443298969072165,5.528277821356584,278,182,385152.582733813,107072418,7761444,22,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,10.958762886597938,4.0205656882593335,268,184,427705.052238806,114624954,8787777,31,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,23,11.505154639175258,4.067461614601211,551,354,324758.36479128856,178941859,6003496,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
132,1,0,0,12.909090909090908,4.32718116990364,266,132,503653.37593984965,133971798,5753880,0,613.0,210.0,1.0,205.0,347.0,0.0,260.0,1.0,1
143,9,18,10,12.461538461538462,4.745300463585785,515,302,356007.66213592235,183343946,8425993,0,17.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1
134,1,0,0,12.544776119402986,3.8732078982653158,30,22,905117.2,27153516,4049464,0,467.0,186.0,1.0,151.0,276.0,0.0,277.0,1.0,1
150,9,0,50,12.453333333333333,4.622075228546644,272,152,217486.42647058822,59156308,5760560,14,69.0,10.0,1.0,0.0,0.0,8.0,0.0,0.0,1
157,4,0,38,11.114649681528663,4.548834949272293,453,232,510470.94701986754,231243339,10146578,2,350.0,159.0,1.0,103.0,186.0,0.0,127.0,1.0,1
97,1,0,49,10.958762886597938,4.0205656882593335,30,25,435198.4,13055952,4644575,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,23,12.010309278350515,4.576877677888116,264,167,317876.2840909091,83919339,5935834,1,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
166,16,0,53,11.903614457831326,4.137381569357167,279,138,429750.0967741936,119900277,5460417,32,246.0,137.0,1.0,70.0,145.0,9.0,253.0,1.0,1
155,1,1,69,11.070967741935483,5.111877787265622,30,24,445089.43333333335,13352683,7221349,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.97938144329897,5.060013548737004,30,26,452500.9,13575027,4198107,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,12.443298969072165,5.528277821356584,272,140,287569.5955882353,78218930,6418086,15,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1
192,10,30,77,11.979166666666666,4.994193836525454,336,179,240678.3630952381,80867930,6420555,26,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,19,12.54639175257732,5.035334767414304,31,25,700103.2903225806,21703202,2893981,0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
137,4,0,46,12.569343065693431,4.741549170456032,91,74,705262.043956044,64178846,5213926,3,118.0,77.0,1.0,35.0,68.0,0.0,1124.0,1.0,1
97,1,0,49,11.948453608247423,5.025707110324166,253,133,649283.8774703557,164268821,5969748,4,19.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,274,173,276495.6386861314,75759805,9635847,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
109,7,0,21,11.1651376146789,4.003502543995163,270,140,358688.72222222225,96845955,8506161,0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
161,15,0,26,13.372670807453416,4.214290977994395,91,63,570950.3296703297,51956480,6462127,2,84.0,55.0,1.0,21.0,53.0,0.0,112.0,1.0,1
424,141,0,238,11.745283018867925,7.15325159842356,335,159,610128.0865671642,204392909,7857123,0,599.0,269.0,107.0,191.0,334.0,466.0,360.0,175.0,1
97,1,0,20,12.587628865979381,5.0964705461222275,31,24,66652.96774193548,2066242,688213,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
208,18,33,44,11.754807692307692,4.307332918529939,37,31,299229.3243243243,11071485,4562112,0,2695.0,767.0,1.0,913.0,1545.0,64.0,1417.0,1.0,1
138,2,0,51,12.253623188405797,4.811879451625592,277,137,483357.119133574,133889922,8295999,24,611.0,418.0,1.0,324.0,158.0,23.0,1129.0,1.0,1
143,2,22,25,11.517482517482517,4.64796358082073,37,30,287741.7027027027,10646443,3467511,2,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
155,1,19,0,12.406451612903226,3.8404828805451503,34,27,326040.17647058825,11085366,3688777,0,2392.0,703.0,1.0,844.0,1339.0,0.0,1297.0,1.0,1
130,1,0,49,11.6,3.9386772265030348,264,165,530373.9242424242,140018716,8704587,7,35.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,1
137,3,0,49,12.124087591240876,4.747205455773974,31,25,966110.0967741936,29949413,5212724,3,21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1
136,1,0,0,12.507352941176471,3.8566850542717557,279,168,428203.835125448,119468870,8985334,0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,19,12.02061855670103,4.504579571214395,272,181,429468.13970588235,116815334,10097918,5,18.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,4,12.989690721649485,5.07135510605241,416,236,412019.89182692306,171400275,7132137,0,32.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.97938144329897,5.060013548737004,31,20,615706.5483870967,19086903,4688232,2,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.463917525773196,4.5347313768065485,341,240,386922.8944281525,131940707,8947364,23,13.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,1
